,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
4613178,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,7,EE. PROF. ARACY DA SILVA FREITAS
4613183,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4614010,MONGAGUÁ,IVONETE DE LIMA SANTOS,3,EE. PROF. ARACY DA SILVA FREITAS
4615521,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4615524,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,3,EMEF. BARIGUI
4616053,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4616054,MONGAGUÁ,IVONETE DE LIMA SANTOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4617018,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,4,EE. PROF. ARACY DA SILVA FREITAS
4617026,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEIEF. PEQUENO PRÍNCIPE
4617063,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EE. PROF. ARACY DA SILVA FREITAS
4617074,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEF. TONICO SILVA
4617075,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
4617520,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF. TONICO SILVA
4619563,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
4620493,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EE. PROF. ARACY DA SILVA FREITAS
4620496,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,4,EMEIEF CLAUDIA MARIA ANDRELLA
4621473,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,9,EMEF. PROF. PEDRO FERNANDES DANTE
4621996,MONGAGUÁ,CARLOS JACÓ ROCHA,6,EMEF SIRANA KOUKDJIAN
4621997,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EMEIEF CLAUDIA MARIA ANDRELLA
4622000,MONGAGUÁ,QUESIA CAMPOS DOS REIS,2,EMEF. TONICO SILVA
4622008,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4623944,MONGAGUÁ,MARIA DOLORES CAPARROZ,1,EMEF SIRANA KOUKDJIAN
4624951,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,4,EMEIEF CLAUDIA MARIA ANDRELLA
4625917,MONGAGUÁ,VANDERLEI GOMES BARBOZA,4,EMEIEF CLAUDIA MARIA ANDRELLA
4625918,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4625919,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEF SIRANA KOUKDJIAN
4625920,MONGAGUÁ,MURILO MATOS SEABRA,3,EMEF. PROF. PEDRO FERNANDES DANTE
4626436,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,4,EMEF. PROF. PEDRO FERNANDES DANTE
4626924,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. BARIGUI
4626925,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4626926,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4626927,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,4,EMEF SIRANA KOUKDJIAN
4626928,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. PROF. PEDRO FERNANDES DANTE
4627410,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4627411,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4627412,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,5,EMEF SIRANA KOUKDJIAN
4627413,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,5,EMEF. PROF. PEDRO FERNANDES DANTE
4628941,MONGAGUÁ,RENATO PORTELA ARAÚJO,3,EMEIEF SÍTIO DO PICA PAU AMARELO
4628942,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4628943,MONGAGUÁ,RENATO PORTELA ARAÚJO,8,EMEIEF. PEQUENO PRÍNCIPE
4628945,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4628946,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF. PROF. PEDRO FERNANDES DANTE
4628948,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,3,EMEIEF. PEQUENO PRÍNCIPE
4631387,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. BARIGUI
4631390,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4631393,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4631394,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,3,EMEF SIRANA KOUKDJIAN
4631399,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. PROF. PEDRO FERNANDES DANTE
4632891,MONGAGUÁ,MURILO MATOS SEABRA,5,EMEF SIRANA KOUKDJIAN
4634396,MONGAGUÁ,QUESIA CAMPOS DOS REIS,4,EMEIEF SÍTIO DO PICA PAU AMARELO
4635862,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,7,EMEF. BARIGUI
4635869,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4635873,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,2,EMEF. PROF. PEDRO FERNANDES DANTE
4636361,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEF SIRANA KOUKDJIAN
4636362,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,4,EMEIEF. PEQUENO PRÍNCIPE
4636363,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,5,EMEF. JACOUB KOUKDJIAN
4636364,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,3,EMEF. JACOUB KOUKDJIAN
4636390,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4638347,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
4638404,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
4640379,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEIEF. PEQUENO PRÍNCIPE
4640870,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EMEIEF CLAUDIA MARIA ANDRELLA
4640871,MONGAGUÁ,CARLOS JACÓ ROCHA,13,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4640872,MONGAGUÁ,CARLOS JACÓ ROCHA,9,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4641368,MONGAGUÁ,MURILO MATOS SEABRA,8,EMEF SIRANA KOUKDJIAN
4641373,MONGAGUÁ,MURILO MATOS SEABRA,6,EE. PROF. AIDA LEDA BAUER DAVIES
4641377,MONGAGUÁ,RENATO PORTELA ARAÚJO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4641378,MONGAGUÁ,RENATO PORTELA ARAÚJO,6,EMEIEF. PEQUENO PRÍNCIPE
4641381,MONGAGUÁ,MURILO MATOS SEABRA,5,EMEIEF. PEQUENO PRÍNCIPE
4641382,MONGAGUÁ,MURILO MATOS SEABRA,5,EMEF. JACOUB KOUKDJIAN
4642365,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEIEF CLAUDIA MARIA ANDRELLA
4642366,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4642867,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,1,EMEF SIRANA KOUKDJIAN
4642874,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EMEIEF. PEQUENO PRÍNCIPE
4642883,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEF. JACOUB KOUKDJIAN
4642884,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,4,EMEF. JACOUB KOUKDJIAN
4645407,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4645903,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEIEF CLAUDIA MARIA ANDRELLA
4645904,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4646356,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,4,EMEIEF CLAUDIA MARIA ANDRELLA
4646357,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4648345,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4648346,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,3,EMEF. PROF. PEDRO FERNANDES DANTE
4648386,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEF. PROF. PEDRO FERNANDES DANTE
4650367,MONGAGUÁ,RENATO PORTELA ARAÚJO,14,EMEF. BARIGUI
4650378,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,2,EMEF. BARIGUI
4650836,MONGAGUÁ,MURILO MATOS SEABRA,8,EMEF SIRANA KOUKDJIAN
4650837,MONGAGUÁ,MURILO MATOS SEABRA,26,EMEF. FLÓRIDA MIRIM
4650840,MONGAGUÁ,MURILO MATOS SEABRA,11,EMEIEF CLAUDIA MARIA ANDRELLA
4650847,MONGAGUÁ,CARLOS JACÓ ROCHA,11,EMEIEF. PEQUENO PRÍNCIPE
4650848,MONGAGUÁ,CARLOS JACÓ ROCHA,7,EMEF. FLÓRIDA MIRIM
4650849,MONGAGUÁ,CARLOS JACÓ ROCHA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
4650850,MONGAGUÁ,CARLOS JACÓ ROCHA,5,EE. AGENOR DE CAMPOS
4650855,MONGAGUÁ,MURILO MATOS SEABRA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4650861,MONGAGUÁ,IRACI FAVERO,1,EMEIEF. PEQUENO PRÍNCIPE
4651369,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,4,EMEIEF CLAUDIA MARIA ANDRELLA
4651805,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,5,EMEF. PROF. PEDRO FERNANDES DANTE
4651813,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEF. FLÓRIDA MIRIM
4651815,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,1,EMEIEF CLAUDIA MARIA ANDRELLA
4651821,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4651849,MONGAGUÁ,CELSO LUIZ GONZAGA,1,EE. AGENOR DE CAMPOS
4651858,MONGAGUÁ,MARIA DOLORES CAPARROZ,1,EMEIEF. PEQUENO PRÍNCIPE
4652294,MONGAGUÁ,MARIA DOLORES CAPARROZ,1,EMEF. FLÓRIDA MIRIM
4653800,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EMEIEF. PEQUENO PRÍNCIPE
4653804,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. FLÓRIDA MIRIM
4653805,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4653809,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. AGENOR DE CAMPOS
4654292,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,2,EMEIEF CLAUDIA MARIA ANDRELLA
4654293,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4655292,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,10,EMEIEF CLAUDIA MARIA ANDRELLA
4655296,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. PROF. PEDRO FERNANDES DANTE
4655801,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4656325,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,2,EMEIEF. PEQUENO PRÍNCIPE
4657312,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF. PEQUENO PRÍNCIPE
4657313,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4657785,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEIEF. PEQUENO PRÍNCIPE
4658330,MONGAGUÁ,MURILO MATOS SEABRA,9,EMEIEF CLAUDIA MARIA ANDRELLA
4658774,MONGAGUÁ,MURILO MATOS SEABRA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
4658776,MONGAGUÁ,MURILO MATOS SEABRA,12,EMEF. BARIGUI
4658782,MONGAGUÁ,MURILO MATOS SEABRA,10,EMEF. IVONE DE ALMEIDA MONTEIRO
4658814,MONGAGUÁ,CARLOS JACÓ ROCHA,5,EE. PROF. ARACY DA SILVA FREITAS
4658815,MONGAGUÁ,CARLOS JACÓ ROCHA,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4659777,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEF. IVONE DE ALMEIDA MONTEIRO
4660298,MONGAGUÁ,CELSO LUIZ GONZAGA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4660820,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEIEF. PEQUENO PRÍNCIPE
4661256,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4662758,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,5,EMEF. PROF. PEDRO FERNANDES DANTE
4662767,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EE. PROF. ARACY DA SILVA FREITAS
4663280,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4663281,MONGAGUÁ,RENATO PORTELA ARAÚJO,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4663282,MONGAGUÁ,RENATO PORTELA ARAÚJO,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
4663283,MONGAGUÁ,RENATO PORTELA ARAÚJO,21,EMEIEF CLAUDIA MARIA ANDRELLA
4664293,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEIEF. PEQUENO PRÍNCIPE
4665241,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
4666294,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EMEF SIRANA KOUKDJIAN
4666295,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4666735,MONGAGUÁ,MURILO MATOS SEABRA,8,EMEF. PREFEITO CASSIMIRO CORREA NETO
4666736,MONGAGUÁ,MURILO MATOS SEABRA,5,EMEF. PROF. PEDRO FERNANDES DANTE
4666767,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEF SIRANA KOUKDJIAN
4666768,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEIEF CLAUDIA MARIA ANDRELLA
4667283,MONGAGUÁ,CARLOS JACÓ ROCHA,8,EMEF. JACOUB KOUKDJIAN
4667754,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEF. PROF. PEDRO FERNANDES DANTE
4668762,MONGAGUÁ,QUESIA CAMPOS DOS REIS,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4668770,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEIEF CLAUDIA MARIA ANDRELLA
4670249,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,3,EMEF SIRANA KOUKDJIAN
4670254,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEIEF CLAUDIA MARIA ANDRELLA
4670295,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EE. PROF. ARACY DA SILVA FREITAS
4670296,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEIEF CLAUDIA MARIA ANDRELLA
4671240,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EMEF. JACOUB KOUKDJIAN
4672233,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,7,EMEIEF CLAUDIA MARIA ANDRELLA
4674262,MONGAGUÁ,MURILO MATOS SEABRA,5,EE. PROF. ARACY DA SILVA FREITAS
4674263,MONGAGUÁ,MURILO MATOS SEABRA,6,EE. PROF. ARACY DA SILVA FREITAS
4674276,MONGAGUÁ,MURILO MATOS SEABRA,10,EMEIEF CLAUDIA MARIA ANDRELLA
4674736,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEF. PROF. PEDRO FERNANDES DANTE
4675237,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4675271,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EE. PROF. ARACY DA SILVA FREITAS
4675276,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,5,EMEIEF CLAUDIA MARIA ANDRELLA
4676263,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EE. PROF. ARACY DA SILVA FREITAS
4676264,MONGAGUÁ,RENATO PORTELA ARAÚJO,13,EMEIEF CLAUDIA MARIA ANDRELLA
4676265,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EE. PROF. ARACY DA SILVA FREITAS
4676266,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEIEF CLAUDIA MARIA ANDRELLA
4678272,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,5,EMEF VEREADOR GIVALDO ALVES GOMES
4679244,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEF. PROF. PEDRO FERNANDES DANTE
4680766,MONGAGUÁ,QUESIA CAMPOS DOS REIS,2,EMEIEF CLAUDIA MARIA ANDRELLA
4682269,MONGAGUÁ,MURILO MATOS SEABRA,13,EMEF VEREADOR GIVALDO ALVES GOMES
4683732,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,4,EMEF VEREADOR GIVALDO ALVES GOMES
4683753,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. PROF. PEDRO FERNANDES DANTE
4685243,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF. PROF. PEDRO FERNANDES DANTE
4686263,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4686264,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4686265,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4686727,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EE. PROF. ARACY DA SILVA FREITAS
4686761,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4687738,MONGAGUÁ,RENATO PORTELA ARAÚJO,23,EMEF. BARIGUI
4687739,MONGAGUÁ,RENATO PORTELA ARAÚJO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4687740,MONGAGUÁ,RENATO PORTELA ARAÚJO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4687741,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEF SIRANA KOUKDJIAN
4687742,MONGAGUÁ,RENATO PORTELA ARAÚJO,6,EMEF. PROF. PEDRO FERNANDES DANTE
4687756,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF. BARIGUI
4687757,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4687758,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF SIRANA KOUKDJIAN
4687759,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF. PROF. PEDRO FERNANDES DANTE
4689731,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEF. PROF. PEDRO FERNANDES DANTE
4690752,MONGAGUÁ,MURILO MATOS SEABRA,6,EMEF. FLÓRIDA MIRIM
4690753,MONGAGUÁ,MURILO MATOS SEABRA,7,EMEF. JACOUB KOUKDJIAN
4690779,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEIEF CLAUDIA MARIA ANDRELLA
4690780,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4690781,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4691747,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EMEF. FLÓRIDA MIRIM
4691748,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,1,EMEF. JACOUB KOUKDJIAN
4692241,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,2,EMEF. PROF. PEDRO FERNANDES DANTE
4692255,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4692263,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEF SIRANA KOUKDJIAN
4694251,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EMEF SIRANA KOUKDJIAN
4694269,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4694270,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEF. FLÓRIDA MIRIM
4695271,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,7,EMEIEF CLAUDIA MARIA ANDRELLA
4695274,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4695744,MONGAGUÁ,CELSO LUIZ GONZAGA,1,EMEF SIRANA KOUKDJIAN
4695775,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEF. FLÓRIDA MIRIM
4695776,MONGAGUÁ,IVONETE DE LIMA SANTOS,2,EE. AGENOR DE CAMPOS
4697711,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF. PEQUENO PRÍNCIPE
4697712,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EMEF. FLÓRIDA MIRIM
4697713,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
4697714,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EE. AGENOR DE CAMPOS
4697751,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEF SIRANA KOUKDJIAN
4698207,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEIEF. PEQUENO PRÍNCIPE
4698208,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4698209,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EE. AGENOR DE CAMPOS
4698222,MONGAGUÁ,MURILO MATOS SEABRA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
4698223,MONGAGUÁ,MURILO MATOS SEABRA,2,EMEF. FLÓRIDA MIRIM
4698246,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4698738,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4698739,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,4,EMEF. FLÓRIDA MIRIM
4699218,MONGAGUÁ,EDUARDO DA SILVA DUARTE,1,EMEF. BARIGUI
4699226,MONGAGUÁ,EDUARDO DA SILVA DUARTE,1,EMEF. PROF. PEDRO FERNANDES DANTE
4699718,MONGAGUÁ,RENATO PORTELA ARAÚJO,20,EMEIEF CLAUDIA MARIA ANDRELLA
4699719,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
4699734,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEIEF CLAUDIA MARIA ANDRELLA
4701221,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EE. AGENOR DE CAMPOS
4701222,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EE. PROF. ARACY DA SILVA FREITAS
4701706,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,6,EMEIEF. PEQUENO PRÍNCIPE
4701712,MONGAGUÁ,CARLOS JACÓ ROCHA,5,EMEF SIRANA KOUKDJIAN
4701713,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EE. PROF. AIDA LEDA BAUER DAVIES
4701714,MONGAGUÁ,CARLOS JACÓ ROCHA,11,EMEIEF. PEQUENO PRÍNCIPE
4701715,MONGAGUÁ,CARLOS JACÓ ROCHA,9,EMEF. JACOUB KOUKDJIAN
4701716,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF. JACOUB KOUKDJIAN
4701720,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEF. FLÓRIDA MIRIM
