,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
6536118,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6536123,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,72,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6536124,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EE. AGENOR DE CAMPOS
6542943,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EMEF. PREFEITO CASSIMIRO CORREA NETO
6542948,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,78,EMEF. IVONE DE ALMEIDA MONTEIRO
6547356,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6547357,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,68,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6547358,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. JACOUB KOUKDJIAN
6547359,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,78,EMEF. IVONE DE ALMEIDA MONTEIRO
6547360,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,73,EMEF. IVONE DE ALMEIDA MONTEIRO
6549835,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,88,EE. PROF. AIDA LEDA BAUER DAVIES
6549836,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,58,EMEF. BARIGUI
6549839,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,70,EMEIEF. PEQUENO PRÍNCIPE
6554754,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,60,EMEF. TONICO SILVA
6554755,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. TONICO SILVA
6554760,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,86,EE. PROF. ARACY DA SILVA FREITAS
6557249,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EE. AGENOR DE CAMPOS
6557250,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,55,EE. AGENOR DE CAMPOS
6557251,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,70,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6560206,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,60,EE. AGENOR DE CAMPOS
6562662,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,64,EMEF SIRANA KOUKDJIAN
6563098,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,62,EMEF. IVONE DE ALMEIDA MONTEIRO
6563099,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,90,EE. PROF. AIDA LEDA BAUER DAVIES
6566062,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,58,EMEF. PROF. PEDRO FERNANDES DANTE
6566063,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,113,EE. PROF. ARACY DA SILVA FREITAS
6566064,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EE. AGENOR DE CAMPOS
6568570,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,59,EMEF SIRANA KOUKDJIAN
6568573,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,64,EMEIEF SÍTIO DO PICA PAU AMARELO
6571473,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EE. AGENOR DE CAMPOS
6573943,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,83,EE. PROF. ARACY DA SILVA FREITAS
6573944,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,26,EMEF SIRANA KOUKDJIAN
6573947,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,55,EMEF. JACOUB KOUKDJIAN
6573948,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EMEF. BARIGUI
