,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
7028388,MONGAGUÁ,PATRICIA REGINA PAULINO DOS SANTOS,1,EMEF. BARIGUI
7029855,MONGAGUÁ,DURVALENO DEUSDARA BRITO,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7030018,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,2,EMEIEF. PEQUENO PRÍNCIPE
7030040,MONGAGUÁ,EDICARLOS FELISMINO,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
7030546,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7030860,MONGAGUÁ,MARCIA GOMES,1,EMEIEF. PEQUENO PRÍNCIPE
7030981,MONGAGUÁ,EDICARLOS FELISMINO,4,EMEF. REGINA MARIA
7031054,MONGAGUÁ,MARCELO DA CONCEIÇÃO,1,EMEIEF. PEQUENO PRÍNCIPE
7031576,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. FLÓRIDA MIRIM
7031606,MONGAGUÁ,ROSANGELA APARECIDA ASSORINO,1,EE. AGENOR DE CAMPOS
7031882,MONGAGUÁ,RICKSON COSTA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
7033019,MONGAGUÁ,EDICARLOS FELISMINO,2,EMEIEF. PEQUENO PRÍNCIPE
7033101,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,10,EMEF. VERA CRUZ
7033394,MONGAGUÁ,MARCIA GOMES,2,EMEF. PROF. PEDRO FERNANDES DANTE
7033479,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EMEF. BARIGUI
7033707,MONGAGUÁ,PATRICIA REGINA VIUDE HERRADA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
7034583,MONGAGUÁ,MARCELO DA CONCEIÇÃO,1,EE. PROF. AIDA LEDA BAUER DAVIES
7035307,MONGAGUÁ,MARCIA GOMES,2,EMEIEF. PEQUENO PRÍNCIPE
7036581,MONGAGUÁ,VOTO BRANCO,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7037024,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,17,EMEF. VERA CRUZ
7037412,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,3,EMEF. TONICO SILVA
7037475,MONGAGUÁ,FABRICIO DA SILVA ALMEIDA,1,EE. PROF. AIDA LEDA BAUER DAVIES
7037914,MONGAGUÁ,ADEILSON JOSÉ DA SILVA,2,EE. PROF. AIDA LEDA BAUER DAVIES
7037930,MONGAGUÁ,ALDENI DOS SANTOS COSTA,2,EMEF. REGINA MARIA
7038417,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7038853,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. PROF. ARACY DA SILVA FREITAS
7038924,MONGAGUÁ,ALDENI DOS SANTOS COSTA,1,EMEIEF. PEQUENO PRÍNCIPE
7039271,MONGAGUÁ,EDILSON TONON D ALMEIDA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7039381,MONGAGUÁ,MARCOS SOARES FERNANDES,1,EE. PROF. ARACY DA SILVA FREITAS
7041177,MONGAGUÁ,SILVIO VIANA VIEIRA,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7041584,MONGAGUÁ,ROSANGELA APARECIDA ASSORINO,1,EMEF. JACOUB KOUKDJIAN
7042672,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7045500,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7045667,MONGAGUÁ,JOÃO CARLOS DOS SANTOS,1,EMEIEF SÍTIO DO PICA PAU AMARELO
7046109,MONGAGUÁ,JOSÉ FRANCISCO BOAVENTURA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7046673,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7049555,MONGAGUÁ,MARCELO PIRES FERREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7050167,MONGAGUÁ,IONE MENGHI BRACCO,1,EMEF SIRANA KOUKDJIAN
7050549,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,1,EMEF. FLÓRIDA MIRIM
7050764,MONGAGUÁ,RENATA JULIA TORTORA RODRIGUES,1,EE. PROF. ARACY DA SILVA FREITAS
7050785,MONGAGUÁ,JAQUELINE DE ARAÚJO IVANOFF,1,EE. AGENOR DE CAMPOS
7050916,MONGAGUÁ,THIAGO DOS REIS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7051864,MONGAGUÁ,CARLOS SILVA SANTOS NETO,4,EE. PROF. ARACY DA SILVA FREITAS
7052194,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EMEIEF SÍTIO DO PICA PAU AMARELO
7052718,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEF. VERA CRUZ
7053185,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,2,EMEF SIRANA KOUKDJIAN
7055310,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,1,EMEF. JACOUB KOUKDJIAN
7055735,MONGAGUÁ,JAQUELINE DE ARAÚJO IVANOFF,2,EE. PROF. ARACY DA SILVA FREITAS
7055884,MONGAGUÁ,EDILSON TONON D ALMEIDA,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7056163,MONGAGUÁ,CARLOS SILVA SANTOS NETO,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7056277,MONGAGUÁ,JAQUELINE DE ARAÚJO IVANOFF,1,EE. PROF. ARACY DA SILVA FREITAS
7057035,MONGAGUÁ,MARCELO PIRES FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7058080,MONGAGUÁ,VOTO NULO,11,EMEF. BARIGUI
7059030,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EMEF SIRANA KOUKDJIAN
7059540,MONGAGUÁ,VOTO NULO,15,EMEIEF. PEQUENO PRÍNCIPE
7061591,MONGAGUÁ,VOTO NULO,22,EMEF. FLÓRIDA MIRIM
7061592,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,1,EMEF. VERA CRUZ
7061854,MONGAGUÁ,CARLOS SILVA SANTOS NETO,9,EMEF. IVONE DE ALMEIDA MONTEIRO
7061956,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,4,EMEF. TONICO SILVA
7062885,MONGAGUÁ,CARLOS SILVA SANTOS NETO,16,EMEIEF. PEQUENO PRÍNCIPE
7063473,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7064788,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EMEF. REGINA MARIA
7065439,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,6,EE. PROF. AIDA LEDA BAUER DAVIES
7065482,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EMEF. JACOUB KOUKDJIAN
7066016,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,1,EE. PROF. ARACY DA SILVA FREITAS
7067306,MONGAGUÁ,EDICARLOS FELISMINO,7,EE. PROF. ARACY DA SILVA FREITAS
7069020,MONGAGUÁ,JULIA GARE DOS ANJOS,2,EMEF. JACOUB KOUKDJIAN
7070609,MONGAGUÁ,TIAGO OLIVEIRA ROCHA,2,EE. PROF. ARACY DA SILVA FREITAS
7071082,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7071564,MONGAGUÁ,ALINI ARAUJO ONORIO,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7071898,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,4,EMEF. IVONE DE ALMEIDA MONTEIRO
7072291,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,1,EE. AGENOR DE CAMPOS
7073403,MONGAGUÁ,VOTO NULO,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7073553,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7075070,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,3,EMEF. TONICO SILVA
7075695,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EMEF. TONICO SILVA
7076219,MONGAGUÁ,TIAGO GOMES,1,EMEF SIRANA KOUKDJIAN
7077454,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,2,EE. AGENOR DE CAMPOS
7077961,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,1,EMEF. REGINA MARIA
7080060,MONGAGUÁ,JOSÉ FRANCISCO BOAVENTURA,1,EMEF. REGINA MARIA
7080065,MONGAGUÁ,MARÍLIA APARECIDA TERRÃO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7081032,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
7081400,MONGAGUÁ,MARCELO PIRES FERREIRA,1,EE. PROF. AIDA LEDA BAUER DAVIES
7081976,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7082071,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. REGINA MARIA
7082293,MONGAGUÁ,ALDENI DOS SANTOS COSTA,1,EE. PROF. AIDA LEDA BAUER DAVIES
7083160,MONGAGUÁ,CARLOS SILVA SANTOS NETO,7,EMEF. VERA CRUZ
7083490,MONGAGUÁ,DURVALENO DEUSDARA BRITO,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7083696,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EMEF. JACOUB KOUKDJIAN
7084227,MONGAGUÁ,SONIA MARIA DE CAMARGO OLIVEIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7084329,MONGAGUÁ,EDICARLOS FELISMINO,10,EMEF. VERA CRUZ
7085237,MONGAGUÁ,SONIA MARIA DE CAMARGO OLIVEIRA,1,EMEF. FLÓRIDA MIRIM
7085453,MONGAGUÁ,TIAGO GOMES,1,EMEIEF. PEQUENO PRÍNCIPE
7086513,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7087481,MONGAGUÁ,JULIA GARE DOS ANJOS,3,EMEF. JACOUB KOUKDJIAN
7088472,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
7088966,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,2,EMEF. VERA CRUZ
7089665,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. BARIGUI
7090717,MONGAGUÁ,CARLOS SILVA SANTOS NETO,2,EE. PROF. ARACY DA SILVA FREITAS
7091044,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,6,EMEF. FLÓRIDA MIRIM
7091279,MONGAGUÁ,ADEILSON JOSÉ DA SILVA,13,EMEF. REGINA MARIA
7091675,MONGAGUÁ,DANIEL SOARES DA SILVA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7092385,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,4,EE. PROF. AIDA LEDA BAUER DAVIES
7092852,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7093259,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,2,EMEF. JACOUB KOUKDJIAN
7093308,MONGAGUÁ,PAULO DE OLIVEIRA TAVARES,1,EMEF. REGINA MARIA
7093428,MONGAGUÁ,MARCELO PIRES FERREIRA,1,EE. AGENOR DE CAMPOS
7094310,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7094371,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,11,EMEF. JACOUB KOUKDJIAN
7094516,MONGAGUÁ,VOTO NULO,17,EMEF. PREFEITO CASSIMIRO CORREA NETO
7095366,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,1,EE. AGENOR DE CAMPOS
7096485,MONGAGUÁ,CARLOS SILVA SANTOS NETO,7,EE. AGENOR DE CAMPOS
7097242,MONGAGUÁ,CARLOS SILVA SANTOS NETO,9,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7097432,MONGAGUÁ,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,2,EMEF. BARIGUI
7099406,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
7099453,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,3,EMEF. REGINA MARIA
7099908,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,1,EMEF. BARIGUI
7100870,MONGAGUÁ,CARLOS SILVA SANTOS NETO,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7100977,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,7,EMEIEF. PEQUENO PRÍNCIPE
7101462,MONGAGUÁ,ALINI ARAUJO ONORIO,2,EMEIEF. PEQUENO PRÍNCIPE
7102422,MONGAGUÁ,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7104733,MONGAGUÁ,PAULO DE OLIVEIRA TAVARES,1,EMEF. TONICO SILVA
7105774,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,4,EMEF. IVONE DE ALMEIDA MONTEIRO
7107247,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,8,EMEIEF. PEQUENO PRÍNCIPE
7108208,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,1,EE. PROF. ARACY DA SILVA FREITAS
7109897,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. REGINA MARIA
7110014,MONGAGUÁ,VOTO BRANCO,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7111482,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7111885,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. REGINA MARIA
7113442,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7113641,MONGAGUÁ,EDILSON TONON D ALMEIDA,11,EMEF SIRANA KOUKDJIAN
7116859,MONGAGUÁ,KELLY DE LIRA CAPATTO,4,EE. AGENOR DE CAMPOS
7116894,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EE. PROF. AIDA LEDA BAUER DAVIES
7117627,MONGAGUÁ,JULIA GARE DOS ANJOS,3,EMEIEF. PEQUENO PRÍNCIPE
7118213,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. REGINA MARIA
7118335,MONGAGUÁ,VOTO NULO,6,EMEF. TONICO SILVA
7118570,MONGAGUÁ,MARCOS SOARES FERNANDES,1,EE. PROF. AIDA LEDA BAUER DAVIES
7119234,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,4,EMEF. JACOUB KOUKDJIAN
7119642,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7119865,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,2,EMEF. PROF. PEDRO FERNANDES DANTE
7121387,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7121774,MONGAGUÁ,DURVALENO DEUSDARA BRITO,3,EMEF. VERA CRUZ
7122327,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,2,EMEF. REGINA MARIA
7122339,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. TONICO SILVA
7125850,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7126421,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7127432,MONGAGUÁ,ALINI ARAUJO ONORIO,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7128797,MONGAGUÁ,VOTO NULO,10,EMEF. JACOUB KOUKDJIAN
7130370,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,3,EMEF. PROF. PEDRO FERNANDES DANTE
7130931,MONGAGUÁ,VOTO NULO,9,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7131275,MONGAGUÁ,LEOLINDA FONSECA TENORIO,1,EMEF. REGINA MARIA
7134703,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EE. PROF. ARACY DA SILVA FREITAS
7134857,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,1,EMEF. BARIGUI
7135822,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. BARIGUI
7138268,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,7,EMEF. REGINA MARIA
7138739,MONGAGUÁ,CARLOS SILVA SANTOS NETO,3,EE. PROF. ARACY DA SILVA FREITAS
7139157,MONGAGUÁ,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. VERA CRUZ
7139897,MONGAGUÁ,VOTO NULO,14,EMEF. FLÓRIDA MIRIM
7141363,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,2,EMEF. PROF. PEDRO FERNANDES DANTE
7141564,MONGAGUÁ,CARLOS SILVA SANTOS NETO,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7142588,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,8,EMEF. IVONE DE ALMEIDA MONTEIRO
7144263,MONGAGUÁ,LEOLINDA FONSECA TENORIO,1,EMEF. JACOUB KOUKDJIAN
7145830,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7146279,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,5,EE. PROF. ARACY DA SILVA FREITAS
7146559,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7147039,MONGAGUÁ,CARLOS SILVA SANTOS NETO,5,EMEF. TONICO SILVA
7147043,MONGAGUÁ,CARLOS SILVA SANTOS NETO,12,EMEF. JACOUB KOUKDJIAN
7147319,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,5,EMEF. IVONE DE ALMEIDA MONTEIRO
7147402,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,8,EMEIEF. PEQUENO PRÍNCIPE
7147753,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,1,EE. AGENOR DE CAMPOS
7147790,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,3,EMEF. TONICO SILVA
7149872,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,2,EMEF. PROF. PEDRO FERNANDES DANTE
7150412,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,7,EMEIEF SÍTIO DO PICA PAU AMARELO
7150883,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EMEIEF SÍTIO DO PICA PAU AMARELO
7151207,MONGAGUÁ,CARLOS SILVA SANTOS NETO,3,EMEF. REGINA MARIA
7153803,MONGAGUÁ,EDILSON TONON D ALMEIDA,3,EMEF. VERA CRUZ
7155307,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. VERA CRUZ
7155362,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,4,EE. PROF. AIDA LEDA BAUER DAVIES
7155396,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EE. PROF. AIDA LEDA BAUER DAVIES
7155719,MONGAGUÁ,DURVALENO DEUSDARA BRITO,6,EMEF. IVONE DE ALMEIDA MONTEIRO
7155758,MONGAGUÁ,CLAUDINEI ISIDORO LEITE,1,EMEF. REGINA MARIA
7155826,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,3,EE. AGENOR DE CAMPOS
7156224,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEIEF. PEQUENO PRÍNCIPE
7156539,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7158097,MONGAGUÁ,ANA PAULA OHANA DANIEL,2,EMEF. FLÓRIDA MIRIM
7159309,MONGAGUÁ,JOÃO LUIS SOUZA SIMÃO,1,EMEIEF. PEQUENO PRÍNCIPE
7161091,MONGAGUÁ,RENATO CARBALLO LORENZO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7161956,MONGAGUÁ,WILTON CARNEIRO DE OLIVEIRA,2,EE. PROF. ARACY DA SILVA FREITAS
7163449,MONGAGUÁ,WILTON CARNEIRO DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
7165114,MONGAGUÁ,PATRICIA REGINA PAULINO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
7166388,MONGAGUÁ,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7167401,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7167435,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7168527,MONGAGUÁ,SILVIO VIANA VIEIRA,4,EMEIEF. PEQUENO PRÍNCIPE
7168546,MONGAGUÁ,CARLOS SILVA SANTOS NETO,4,EMEIEF SÍTIO DO PICA PAU AMARELO
7169194,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,12,EMEF SIRANA KOUKDJIAN
7169234,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,4,EMEF. VERA CRUZ
7169647,MONGAGUÁ,RICKSON COSTA SILVA,4,EE. AGENOR DE CAMPOS
7169952,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,1,EMEF. FLÓRIDA MIRIM
7171221,MONGAGUÁ,LEOLINDA FONSECA TENORIO,1,EE. PROF. ARACY DA SILVA FREITAS
7171626,MONGAGUÁ,FRANCISCO INALDO FALCÃO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
7172891,MONGAGUÁ,MARÍLIA APARECIDA TERRÃO,1,EMEF. VERA CRUZ
7173217,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EE. PROF. ARACY DA SILVA FREITAS
7173606,MONGAGUÁ,PATRICIA REGINA PAULINO DOS SANTOS,1,EMEF. JACOUB KOUKDJIAN
7174215,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EE. AGENOR DE CAMPOS
7175376,MONGAGUÁ,MANOEL SOARES NETO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7175959,MONGAGUÁ,JOSÉ FRANCISCO BOAVENTURA,2,EMEIEF. PEQUENO PRÍNCIPE
7176388,MONGAGUÁ,PATRICIA REGINA VIUDE HERRADA,1,EMEF. PROF. PEDRO FERNANDES DANTE
7176855,MONGAGUÁ,VOTO BRANCO,9,EMEF. BARIGUI
7177286,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7183326,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,2,EMEF. FLÓRIDA MIRIM
7183402,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7183450,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. BARIGUI
7183897,MONGAGUÁ,ARGEO ARIAS RODRIGUES FILHO,3,EMEF. FLÓRIDA MIRIM
7183903,MONGAGUÁ,VOTO BRANCO,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
7184237,MONGAGUÁ,VOTO NULO,7,EE. PROF. ARACY DA SILVA FREITAS
7185777,MONGAGUÁ,VOTO NULO,12,EE. AGENOR DE CAMPOS
7188846,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEIEF. PEQUENO PRÍNCIPE
7188883,MONGAGUÁ,VOTO BRANCO,23,EMEIEF. PEQUENO PRÍNCIPE
7189606,MONGAGUÁ,MARCUS VINICIUS PEREIRA,4,EMEF. VERA CRUZ
7189945,MONGAGUÁ,VOTO BRANCO,8,EMEF. BARIGUI
7190162,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7193011,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7193870,MONGAGUÁ,VOTO NULO,9,EMEF. BARIGUI
7196159,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. TONICO SILVA
7196339,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7196469,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,6,EMEF. FLÓRIDA MIRIM
7196848,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
7197055,MONGAGUÁ,MARCOS SOARES FERNANDES,1,EMEF. VERA CRUZ
7197577,MONGAGUÁ,JAQUELINE DE ARAÚJO IVANOFF,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7198082,MONGAGUÁ,JAQUELINE DE ARAÚJO IVANOFF,1,EMEIEF. PEQUENO PRÍNCIPE
7198465,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,2,EMEF. BARIGUI
7198540,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,1,EMEF. REGINA MARIA
7200345,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,8,EMEIEF. PEQUENO PRÍNCIPE
7200391,MONGAGUÁ,VOTO NULO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
7201065,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,2,EMEF SIRANA KOUKDJIAN
7203172,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,3,EMEF SIRANA KOUKDJIAN
7203852,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
7204280,MONGAGUÁ,ALVARO ROBERTO LOUREIRO,1,EE. AGENOR DE CAMPOS
7205770,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,6,EMEF. JACOUB KOUKDJIAN
7206857,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EMEF. PROF. PEDRO FERNANDES DANTE
7208359,MONGAGUÁ,VOTO NULO,24,EMEIEF. PEQUENO PRÍNCIPE
7211190,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. VERA CRUZ
7211272,MONGAGUÁ,CARLOS SILVA SANTOS NETO,12,EMEF. PROF. PEDRO FERNANDES DANTE
7212335,MONGAGUÁ,VOTO NULO,10,EMEF. PROF. PEDRO FERNANDES DANTE
7212604,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF. REGINA MARIA
7212605,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,1,EMEF. REGINA MARIA
